original_score,improvement,action_type,action_magnitude,baseline_value,is_critical,magnitude_x_baseline,original_sleep,original_stress,original_exercise,original_screen
64.70651,7.101233,SLEEP_INCREASE,2.0,4.4,1,8.8,4.4,9.0,2.0,7.0
64.70651,10.467176,SLEEP_INCREASE,2.5,4.4,1,11.0,4.4,9.0,2.0,7.0
64.70651,-0.24306636,STRESS_DECREASE,-1.0,9.0,1,9.0,4.4,9.0,2.0,7.0
64.70651,-12.10771,STRESS_DECREASE,-2.0,9.0,1,18.0,4.4,9.0,2.0,7.0
64.70651,-3.6955037,STRESS_DECREASE,-3.0,9.0,1,27.0,4.4,9.0,2.0,7.0
64.70651,11.39651,STRESS_DECREASE,-4.0,9.0,1,36.0,4.4,9.0,2.0,7.0
64.70651,0.13002217,EXERCISE_INCREASE,1.0,2.0,1,2.0,4.4,9.0,2.0,7.0
64.70651,1.0350816,EXERCISE_INCREASE,2.0,2.0,1,4.0,4.4,9.0,2.0,7.0
64.70651,1.5093483,EXERCISE_INCREASE,3.0,2.0,1,6.0,4.4,9.0,2.0,7.0
64.70651,3.318364,EXERCISE_INCREASE,4.0,2.0,1,8.0,4.4,9.0,2.0,7.0
64.70651,0.049660407,SCREEN_DECREASE,-1.0,7.0,0,7.0,4.4,9.0,2.0,7.0
64.70651,0.440236,SCREEN_DECREASE,-2.0,7.0,0,14.0,4.4,9.0,2.0,7.0
64.70651,0.54198164,SCREEN_DECREASE,-3.0,7.0,0,21.0,4.4,9.0,2.0,7.0
64.70651,0.5834771,SCREEN_DECREASE,-4.0,7.0,0,28.0,4.4,9.0,2.0,7.0
71.21534,11.015129,SLEEP_INCREASE,0.5,7.4,0,3.7,7.4,2.0,0.0,9.3
71.21534,10.596178,SLEEP_INCREASE,1.0,7.4,0,7.4,7.4,2.0,0.0,9.3
71.21534,9.112421,SLEEP_INCREASE,1.5,7.4,0,11.100000000000001,7.4,2.0,0.0,9.3
71.21534,6.5799294,SLEEP_INCREASE,2.0,7.4,0,14.8,7.4,2.0,0.0,9.3
71.21534,5.3423333,SLEEP_INCREASE,2.5,7.4,0,18.5,7.4,2.0,0.0,9.3
71.21534,11.41921,STRESS_DECREASE,-1.0,2.0,0,2.0,7.4,2.0,0.0,9.3
71.21534,10.413132,STRESS_DECREASE,-2.0,2.0,0,4.0,7.4,2.0,0.0,9.3
71.21534,11.203971,STRESS_DECREASE,-3.0,2.0,0,6.0,7.4,2.0,0.0,9.3
71.21534,10.354715,STRESS_DECREASE,-4.0,2.0,0,8.0,7.4,2.0,0.0,9.3
71.21534,63.05042,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.4,2.0,0.0,9.3
71.21534,61.945686,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.4,2.0,0.0,9.3
71.21534,71.44882,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.4,2.0,0.0,9.3
71.21534,70.44736,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.4,2.0,0.0,9.3
71.21534,60.379147,SCREEN_DECREASE,-1.0,9.3,1,9.3,7.4,2.0,0.0,9.3
71.21534,55.321114,SCREEN_DECREASE,-2.0,9.3,1,18.6,7.4,2.0,0.0,9.3
71.21534,60.757122,SCREEN_DECREASE,-3.0,9.3,1,27.900000000000002,7.4,2.0,0.0,9.3
71.21534,61.67785,SCREEN_DECREASE,-4.0,9.3,1,37.2,7.4,2.0,0.0,9.3
53.904465,12.714406,SLEEP_INCREASE,0.5,7.9,0,3.95,7.9,4.0,1.0,3.9
53.904465,12.412697,SLEEP_INCREASE,1.0,7.9,0,7.9,7.9,4.0,1.0,3.9
53.904465,10.742823,SLEEP_INCREASE,1.5,7.9,0,11.850000000000001,7.9,4.0,1.0,3.9
53.904465,10.402619,SLEEP_INCREASE,2.0,7.9,0,15.8,7.9,4.0,1.0,3.9
53.904465,10.161104,SLEEP_INCREASE,2.5,7.9,0,19.75,7.9,4.0,1.0,3.9
53.904465,17.153091,STRESS_DECREASE,-1.0,4.0,0,4.0,7.9,4.0,1.0,3.9
53.904465,15.964938,STRESS_DECREASE,-2.0,4.0,0,8.0,7.9,4.0,1.0,3.9
53.904465,15.282271,STRESS_DECREASE,-3.0,4.0,0,12.0,7.9,4.0,1.0,3.9
53.904465,15.613893,STRESS_DECREASE,-4.0,4.0,0,16.0,7.9,4.0,1.0,3.9
53.904465,83.20173,EXERCISE_INCREASE,1.0,1.0,1,1.0,7.9,4.0,1.0,3.9
53.904465,75.340775,EXERCISE_INCREASE,2.0,1.0,1,2.0,7.9,4.0,1.0,3.9
53.904465,73.91223,EXERCISE_INCREASE,3.0,1.0,1,3.0,7.9,4.0,1.0,3.9
53.904465,74.0945,EXERCISE_INCREASE,4.0,1.0,1,4.0,7.9,4.0,1.0,3.9
53.904465,12.686894,SCREEN_DECREASE,-1.0,3.9,0,3.9,7.9,4.0,1.0,3.9
53.904465,12.860973,SCREEN_DECREASE,-2.0,3.9,0,7.8,7.9,4.0,1.0,3.9
53.904465,13.637608,SCREEN_DECREASE,-3.0,3.9,0,11.7,7.9,4.0,1.0,3.9
53.904465,13.1031475,SCREEN_DECREASE,-4.0,3.9,0,15.6,7.9,4.0,1.0,3.9
80.52798,7.2249093,SLEEP_INCREASE,0.5,7.4,0,3.7,7.4,1.0,0.0,11.5
80.52798,7.381559,SLEEP_INCREASE,1.0,7.4,0,7.4,7.4,1.0,0.0,11.5
80.52798,6.3815436,SLEEP_INCREASE,1.5,7.4,0,11.100000000000001,7.4,1.0,0.0,11.5
80.52798,3.428928,SLEEP_INCREASE,2.0,7.4,0,14.8,7.4,1.0,0.0,11.5
80.52798,2.0574007,SLEEP_INCREASE,2.5,7.4,0,18.5,7.4,1.0,0.0,11.5
80.52798,6.7680106,STRESS_DECREASE,-1.0,1.0,0,1.0,7.4,1.0,0.0,11.5
80.52798,6.68666,STRESS_DECREASE,-2.0,1.0,0,2.0,7.4,1.0,0.0,11.5
80.52798,6.5238338,STRESS_DECREASE,-3.0,1.0,0,3.0,7.4,1.0,0.0,11.5
80.52798,7.345648,STRESS_DECREASE,-4.0,1.0,0,4.0,7.4,1.0,0.0,11.5
80.52798,45.120136,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.4,1.0,0.0,11.5
80.52798,43.112335,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.4,1.0,0.0,11.5
80.52798,44.751926,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.4,1.0,0.0,11.5
80.52798,43.381447,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.4,1.0,0.0,11.5
80.52798,36.165382,SCREEN_DECREASE,-1.0,11.5,1,11.5,7.4,1.0,0.0,11.5
80.52798,36.932106,SCREEN_DECREASE,-2.0,11.5,1,23.0,7.4,1.0,0.0,11.5
80.52798,40.326286,SCREEN_DECREASE,-3.0,11.5,1,34.5,7.4,1.0,0.0,11.5
80.52798,40.499146,SCREEN_DECREASE,-4.0,11.5,1,46.0,7.4,1.0,0.0,11.5
42.210037,148.04547,SLEEP_INCREASE,0.5,5.8,1,2.9,5.8,4.0,1.0,1.0
42.210037,143.03287,SLEEP_INCREASE,1.0,5.8,1,5.8,5.8,4.0,1.0,1.0
42.210037,157.8027,SLEEP_INCREASE,1.5,5.8,1,8.7,5.8,4.0,1.0,1.0
42.210037,160.56941,SLEEP_INCREASE,2.0,5.8,1,11.6,5.8,4.0,1.0,1.0
42.210037,153.65686,SLEEP_INCREASE,2.5,5.8,1,14.5,5.8,4.0,1.0,1.0
42.210037,20.869144,STRESS_DECREASE,-1.0,4.0,0,4.0,5.8,4.0,1.0,1.0
42.210037,21.88014,STRESS_DECREASE,-2.0,4.0,0,8.0,5.8,4.0,1.0,1.0
42.210037,19.704903,STRESS_DECREASE,-3.0,4.0,0,12.0,5.8,4.0,1.0,1.0
42.210037,21.3912,STRESS_DECREASE,-4.0,4.0,0,16.0,5.8,4.0,1.0,1.0
42.210037,116.089935,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.8,4.0,1.0,1.0
42.210037,112.83324,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.8,4.0,1.0,1.0
42.210037,111.07247,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.8,4.0,1.0,1.0
42.210037,101.802574,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.8,4.0,1.0,1.0
42.210037,17.128443,SCREEN_DECREASE,-1.0,1.0,0,1.0,5.8,4.0,1.0,1.0
42.210037,17.235508,SCREEN_DECREASE,-2.0,1.0,0,2.0,5.8,4.0,1.0,1.0
42.210037,17.518682,SCREEN_DECREASE,-3.0,1.0,0,3.0,5.8,4.0,1.0,1.0
42.210037,18.456266,SCREEN_DECREASE,-4.0,1.0,0,4.0,5.8,4.0,1.0,1.0
39.413437,9.763048,SLEEP_INCREASE,0.5,7.7,0,3.85,7.7,9.0,0.0,4.3
39.413437,9.601282,SLEEP_INCREASE,1.0,7.7,0,7.7,7.7,9.0,0.0,4.3
39.413437,9.830763,SLEEP_INCREASE,1.5,7.7,0,11.55,7.7,9.0,0.0,4.3
39.413437,10.5028715,SLEEP_INCREASE,2.0,7.7,0,15.4,7.7,9.0,0.0,4.3
39.413437,10.685491,SLEEP_INCREASE,2.5,7.7,0,19.25,7.7,9.0,0.0,4.3
39.413437,71.31392,STRESS_DECREASE,-1.0,9.0,1,9.0,7.7,9.0,0.0,4.3
39.413437,42.2342,STRESS_DECREASE,-2.0,9.0,1,18.0,7.7,9.0,0.0,4.3
39.413437,62.68202,STRESS_DECREASE,-3.0,9.0,1,27.0,7.7,9.0,0.0,4.3
39.413437,91.90374,STRESS_DECREASE,-4.0,9.0,1,36.0,7.7,9.0,0.0,4.3
39.413437,57.21441,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.7,9.0,0.0,4.3
39.413437,65.27756,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.7,9.0,0.0,4.3
39.413437,62.78663,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.7,9.0,0.0,4.3
39.413437,67.1865,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.7,9.0,0.0,4.3
39.413437,9.132959,SCREEN_DECREASE,-1.0,4.3,0,4.3,7.7,9.0,0.0,4.3
39.413437,10.11959,SCREEN_DECREASE,-2.0,4.3,0,8.6,7.7,9.0,0.0,4.3
39.413437,8.9312315,SCREEN_DECREASE,-3.0,4.3,0,12.899999999999999,7.7,9.0,0.0,4.3
39.413437,9.609816,SCREEN_DECREASE,-4.0,4.3,0,17.2,7.7,9.0,0.0,4.3
82.62569,-41.69681,SLEEP_INCREASE,0.5,5.7,1,2.85,5.7,5.0,1.0,3.5
82.62569,-41.752605,SLEEP_INCREASE,1.0,5.7,1,5.7,5.7,5.0,1.0,3.5
82.62569,-45.39562,SLEEP_INCREASE,1.5,5.7,1,8.55,5.7,5.0,1.0,3.5
82.62569,-42.110462,SLEEP_INCREASE,2.0,5.7,1,11.4,5.7,5.0,1.0,3.5
82.62569,-43.9051,SLEEP_INCREASE,2.5,5.7,1,14.25,5.7,5.0,1.0,3.5
82.62569,1.5468818,STRESS_DECREASE,-1.0,5.0,0,5.0,5.7,5.0,1.0,3.5
82.62569,5.799589,STRESS_DECREASE,-2.0,5.0,0,10.0,5.7,5.0,1.0,3.5
82.62569,5.5061703,STRESS_DECREASE,-3.0,5.0,0,15.0,5.7,5.0,1.0,3.5
82.62569,5.5116153,STRESS_DECREASE,-4.0,5.0,0,20.0,5.7,5.0,1.0,3.5
82.62569,-30.034475,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.7,5.0,1.0,3.5
82.62569,-31.53258,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.7,5.0,1.0,3.5
82.62569,-31.430841,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.7,5.0,1.0,3.5
82.62569,-31.332474,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.7,5.0,1.0,3.5
82.62569,-4.991816,SCREEN_DECREASE,-1.0,3.5,0,3.5,5.7,5.0,1.0,3.5
82.62569,-4.9093466,SCREEN_DECREASE,-2.0,3.5,0,7.0,5.7,5.0,1.0,3.5
82.62569,-4.8666563,SCREEN_DECREASE,-3.0,3.5,0,10.5,5.7,5.0,1.0,3.5
82.62569,-5.1995206,SCREEN_DECREASE,-4.0,3.5,0,14.0,5.7,5.0,1.0,3.5
91.04011,2.9326155,SLEEP_INCREASE,0.5,7.5,0,3.75,7.5,2.0,0.0,8.8
91.04011,2.619063,SLEEP_INCREASE,1.0,7.5,0,7.5,7.5,2.0,0.0,8.8
91.04011,1.8239464,SLEEP_INCREASE,1.5,7.5,0,11.25,7.5,2.0,0.0,8.8
91.04011,-0.8201442,SLEEP_INCREASE,2.0,7.5,0,15.0,7.5,2.0,0.0,8.8
91.04011,-2.0017824,SLEEP_INCREASE,2.5,7.5,0,18.75,7.5,2.0,0.0,8.8
91.04011,3.045859,STRESS_DECREASE,-1.0,2.0,0,2.0,7.5,2.0,0.0,8.8
91.04011,2.953781,STRESS_DECREASE,-2.0,2.0,0,4.0,7.5,2.0,0.0,8.8
91.04011,3.303801,STRESS_DECREASE,-3.0,2.0,0,6.0,7.5,2.0,0.0,8.8
91.04011,3.3363924,STRESS_DECREASE,-4.0,2.0,0,8.0,7.5,2.0,0.0,8.8
91.04011,18.343664,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.5,2.0,0.0,8.8
91.04011,20.743309,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.5,2.0,0.0,8.8
91.04011,19.230799,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.5,2.0,0.0,8.8
91.04011,19.53222,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.5,2.0,0.0,8.8
91.04011,3.1752648,SCREEN_DECREASE,-1.0,8.8,0,8.8,7.5,2.0,0.0,8.8
91.04011,3.1254642,SCREEN_DECREASE,-2.0,8.8,0,17.6,7.5,2.0,0.0,8.8
91.04011,3.2639322,SCREEN_DECREASE,-3.0,8.8,0,26.400000000000002,7.5,2.0,0.0,8.8
91.04011,3.26763,SCREEN_DECREASE,-4.0,8.8,0,35.2,7.5,2.0,0.0,8.8
48.315,2.7782333,SLEEP_INCREASE,0.5,8.0,0,4.0,8.0,7.0,1.0,2.9
48.315,3.0502944,SLEEP_INCREASE,1.0,8.0,0,8.0,8.0,7.0,1.0,2.9
48.315,3.492341,SLEEP_INCREASE,1.5,8.0,0,12.0,8.0,7.0,1.0,2.9
48.315,2.9861789,SLEEP_INCREASE,2.0,8.0,0,16.0,8.0,7.0,1.0,2.9
48.315,3.246495,SLEEP_INCREASE,2.5,8.0,0,20.0,8.0,7.0,1.0,2.9
48.315,41.473145,STRESS_DECREASE,-1.0,7.0,1,7.0,8.0,7.0,1.0,2.9
48.315,60.997456,STRESS_DECREASE,-2.0,7.0,1,14.0,8.0,7.0,1.0,2.9
48.315,116.13636,STRESS_DECREASE,-3.0,7.0,1,21.0,8.0,7.0,1.0,2.9
48.315,135.0016,STRESS_DECREASE,-4.0,7.0,1,28.0,8.0,7.0,1.0,2.9
48.315,17.149433,EXERCISE_INCREASE,1.0,1.0,1,1.0,8.0,7.0,1.0,2.9
48.315,19.64056,EXERCISE_INCREASE,2.0,1.0,1,2.0,8.0,7.0,1.0,2.9
48.315,21.069088,EXERCISE_INCREASE,3.0,1.0,1,3.0,8.0,7.0,1.0,2.9
48.315,20.22929,EXERCISE_INCREASE,4.0,1.0,1,4.0,8.0,7.0,1.0,2.9
48.315,2.9685254,SCREEN_DECREASE,-1.0,2.9,0,2.9,8.0,7.0,1.0,2.9
48.315,2.8685746,SCREEN_DECREASE,-2.0,2.9,0,5.8,8.0,7.0,1.0,2.9
48.315,2.7933295,SCREEN_DECREASE,-3.0,2.9,0,8.7,8.0,7.0,1.0,2.9
48.315,2.8350496,SCREEN_DECREASE,-4.0,2.9,0,11.6,8.0,7.0,1.0,2.9
85.08582,5.017071,SLEEP_INCREASE,0.5,6.6,0,3.3,6.6,3.0,1.0,6.1
85.08582,4.817221,SLEEP_INCREASE,1.0,6.6,0,6.6,6.6,3.0,1.0,6.1
85.08582,4.970472,SLEEP_INCREASE,1.5,6.6,0,9.899999999999999,6.6,3.0,1.0,6.1
85.08582,4.629388,SLEEP_INCREASE,2.0,6.6,0,13.2,6.6,3.0,1.0,6.1
85.08582,4.3958855,SLEEP_INCREASE,2.5,6.6,0,16.5,6.6,3.0,1.0,6.1
85.08582,5.5776205,STRESS_DECREASE,-1.0,3.0,0,3.0,6.6,3.0,1.0,6.1
85.08582,5.6103745,STRESS_DECREASE,-2.0,3.0,0,6.0,6.6,3.0,1.0,6.1
85.08582,5.179541,STRESS_DECREASE,-3.0,3.0,0,9.0,6.6,3.0,1.0,6.1
85.08582,5.4835005,STRESS_DECREASE,-4.0,3.0,0,12.0,6.6,3.0,1.0,6.1
85.08582,33.715,EXERCISE_INCREASE,1.0,1.0,1,1.0,6.6,3.0,1.0,6.1
85.08582,35.670673,EXERCISE_INCREASE,2.0,1.0,1,2.0,6.6,3.0,1.0,6.1
85.08582,31.60129,EXERCISE_INCREASE,3.0,1.0,1,3.0,6.6,3.0,1.0,6.1
85.08582,31.777054,EXERCISE_INCREASE,4.0,1.0,1,4.0,6.6,3.0,1.0,6.1
85.08582,5.4238963,SCREEN_DECREASE,-1.0,6.1,0,6.1,6.6,3.0,1.0,6.1
85.08582,5.1601152,SCREEN_DECREASE,-2.0,6.1,0,12.2,6.6,3.0,1.0,6.1
85.08582,5.478363,SCREEN_DECREASE,-3.0,6.1,0,18.299999999999997,6.6,3.0,1.0,6.1
85.08582,5.3549185,SCREEN_DECREASE,-4.0,6.1,0,24.4,6.6,3.0,1.0,6.1
54.81338,3.4873736,SLEEP_INCREASE,0.5,7.1,0,3.55,7.1,8.0,0.0,4.6
54.81338,4.112383,SLEEP_INCREASE,1.0,7.1,0,7.1,7.1,8.0,0.0,4.6
54.81338,3.6859016,SLEEP_INCREASE,1.5,7.1,0,10.649999999999999,7.1,8.0,0.0,4.6
54.81338,3.7633393,SLEEP_INCREASE,2.0,7.1,0,14.2,7.1,8.0,0.0,4.6
54.81338,3.9810688,SLEEP_INCREASE,2.5,7.1,0,17.75,7.1,8.0,0.0,4.6
54.81338,4.96697,STRESS_DECREASE,-1.0,8.0,1,8.0,7.1,8.0,0.0,4.6
54.81338,18.347118,STRESS_DECREASE,-2.0,8.0,1,16.0,7.1,8.0,0.0,4.6
54.81338,38.806957,STRESS_DECREASE,-3.0,8.0,1,24.0,7.1,8.0,0.0,4.6
54.81338,92.10032,STRESS_DECREASE,-4.0,8.0,1,32.0,7.1,8.0,0.0,4.6
54.81338,29.806957,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.1,8.0,0.0,4.6
54.81338,31.45618,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.1,8.0,0.0,4.6
54.81338,32.937828,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.1,8.0,0.0,4.6
54.81338,30.909084,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.1,8.0,0.0,4.6
54.81338,3.4968243,SCREEN_DECREASE,-1.0,4.6,0,4.6,7.1,8.0,0.0,4.6
54.81338,3.4932008,SCREEN_DECREASE,-2.0,4.6,0,9.2,7.1,8.0,0.0,4.6
54.81338,3.7809045,SCREEN_DECREASE,-3.0,4.6,0,13.799999999999999,7.1,8.0,0.0,4.6
54.81338,4.0925035,SCREEN_DECREASE,-4.0,4.6,0,18.4,7.1,8.0,0.0,4.6
24.286705,17.335945,SLEEP_INCREASE,0.5,6.6,0,3.3,6.6,5.0,0.0,10.1
24.286705,18.720324,SLEEP_INCREASE,1.0,6.6,0,6.6,6.6,5.0,0.0,10.1
24.286705,17.204596,SLEEP_INCREASE,1.5,6.6,0,9.899999999999999,6.6,5.0,0.0,10.1
24.286705,18.224693,SLEEP_INCREASE,2.0,6.6,0,13.2,6.6,5.0,0.0,10.1
24.286705,18.219921,SLEEP_INCREASE,2.5,6.6,0,16.5,6.6,5.0,0.0,10.1
24.286705,22.393454,STRESS_DECREASE,-1.0,5.0,0,5.0,6.6,5.0,0.0,10.1
24.286705,28.715857,STRESS_DECREASE,-2.0,5.0,0,10.0,6.6,5.0,0.0,10.1
24.286705,25.816114,STRESS_DECREASE,-3.0,5.0,0,15.0,6.6,5.0,0.0,10.1
24.286705,26.584698,STRESS_DECREASE,-4.0,5.0,0,20.0,6.6,5.0,0.0,10.1
24.286705,106.301094,EXERCISE_INCREASE,1.0,0.0,1,0.0,6.6,5.0,0.0,10.1
24.286705,115.3995,EXERCISE_INCREASE,2.0,0.0,1,0.0,6.6,5.0,0.0,10.1
24.286705,106.49341,EXERCISE_INCREASE,3.0,0.0,1,0.0,6.6,5.0,0.0,10.1
24.286705,119.39176,EXERCISE_INCREASE,4.0,0.0,1,0.0,6.6,5.0,0.0,10.1
24.286705,94.51046,SCREEN_DECREASE,-1.0,10.1,1,10.1,6.6,5.0,0.0,10.1
24.286705,98.34493,SCREEN_DECREASE,-2.0,10.1,1,20.2,6.6,5.0,0.0,10.1
24.286705,97.59168,SCREEN_DECREASE,-3.0,10.1,1,30.299999999999997,6.6,5.0,0.0,10.1
24.286705,95.97685,SCREEN_DECREASE,-4.0,10.1,1,40.4,6.6,5.0,0.0,10.1
71.79658,4.7578692,SLEEP_INCREASE,0.5,8.6,0,4.3,8.6,4.0,0.0,8.2
71.79658,3.7732558,SLEEP_INCREASE,1.0,8.6,0,8.6,8.6,4.0,0.0,8.2
71.79658,2.98389,SLEEP_INCREASE,1.5,8.6,0,12.899999999999999,8.6,4.0,0.0,8.2
71.79658,2.783362,SLEEP_INCREASE,2.0,8.6,0,17.2,8.6,4.0,0.0,8.2
71.79658,3.1671286,SLEEP_INCREASE,2.5,8.6,0,21.5,8.6,4.0,0.0,8.2
71.79658,10.104498,STRESS_DECREASE,-1.0,4.0,0,4.0,8.6,4.0,0.0,8.2
71.79658,10.974555,STRESS_DECREASE,-2.0,4.0,0,8.0,8.6,4.0,0.0,8.2
71.79658,10.219643,STRESS_DECREASE,-3.0,4.0,0,12.0,8.6,4.0,0.0,8.2
71.79658,9.739983,STRESS_DECREASE,-4.0,4.0,0,16.0,8.6,4.0,0.0,8.2
71.79658,38.04812,EXERCISE_INCREASE,1.0,0.0,1,0.0,8.6,4.0,0.0,8.2
71.79658,36.516293,EXERCISE_INCREASE,2.0,0.0,1,0.0,8.6,4.0,0.0,8.2
71.79658,34.05919,EXERCISE_INCREASE,3.0,0.0,1,0.0,8.6,4.0,0.0,8.2
71.79658,34.770687,EXERCISE_INCREASE,4.0,0.0,1,0.0,8.6,4.0,0.0,8.2
71.79658,5.9994464,SCREEN_DECREASE,-1.0,8.2,0,8.2,8.6,4.0,0.0,8.2
71.79658,5.8268604,SCREEN_DECREASE,-2.0,8.2,0,16.4,8.6,4.0,0.0,8.2
71.79658,5.3954864,SCREEN_DECREASE,-3.0,8.2,0,24.599999999999998,8.6,4.0,0.0,8.2
71.79658,5.7823324,SCREEN_DECREASE,-4.0,8.2,0,32.8,8.6,4.0,0.0,8.2
82.17895,57.220833,SLEEP_INCREASE,0.5,5.7,1,2.85,5.7,2.0,2.0,9.2
82.17895,58.833065,SLEEP_INCREASE,1.0,5.7,1,5.7,5.7,2.0,2.0,9.2
82.17895,57.26473,SLEEP_INCREASE,1.5,5.7,1,8.55,5.7,2.0,2.0,9.2
82.17895,55.083965,SLEEP_INCREASE,2.0,5.7,1,11.4,5.7,2.0,2.0,9.2
82.17895,59.92803,SLEEP_INCREASE,2.5,5.7,1,14.25,5.7,2.0,2.0,9.2
82.17895,6.8013725,STRESS_DECREASE,-1.0,2.0,0,2.0,5.7,2.0,2.0,9.2
82.17895,6.5785394,STRESS_DECREASE,-2.0,2.0,0,4.0,5.7,2.0,2.0,9.2
82.17895,6.925094,STRESS_DECREASE,-3.0,2.0,0,6.0,5.7,2.0,2.0,9.2
82.17895,6.9103475,STRESS_DECREASE,-4.0,2.0,0,8.0,5.7,2.0,2.0,9.2
82.17895,40.11428,EXERCISE_INCREASE,1.0,2.0,1,2.0,5.7,2.0,2.0,9.2
82.17895,39.55671,EXERCISE_INCREASE,2.0,2.0,1,4.0,5.7,2.0,2.0,9.2
82.17895,39.759808,EXERCISE_INCREASE,3.0,2.0,1,6.0,5.7,2.0,2.0,9.2
82.17895,43.899532,EXERCISE_INCREASE,4.0,2.0,1,8.0,5.7,2.0,2.0,9.2
82.17895,36.59791,SCREEN_DECREASE,-1.0,9.2,1,9.2,5.7,2.0,2.0,9.2
82.17895,34.310066,SCREEN_DECREASE,-2.0,9.2,1,18.4,5.7,2.0,2.0,9.2
82.17895,37.244446,SCREEN_DECREASE,-3.0,9.2,1,27.599999999999998,5.7,2.0,2.0,9.2
82.17895,35.913216,SCREEN_DECREASE,-4.0,9.2,1,36.8,5.7,2.0,2.0,9.2
86.06208,-21.4019,SLEEP_INCREASE,0.5,5.3,1,2.65,5.3,6.0,1.0,7.3
86.06208,-17.569016,SLEEP_INCREASE,1.0,5.3,1,5.3,5.3,6.0,1.0,7.3
86.06208,-18.009895,SLEEP_INCREASE,1.5,5.3,1,7.949999999999999,5.3,6.0,1.0,7.3
86.06208,-20.015,SLEEP_INCREASE,2.0,5.3,1,10.6,5.3,6.0,1.0,7.3
86.06208,-19.422998,SLEEP_INCREASE,2.5,5.3,1,13.25,5.3,6.0,1.0,7.3
86.06208,-2.882124,STRESS_DECREASE,-1.0,6.0,0,6.0,5.3,6.0,1.0,7.3
86.06208,0.49873036,STRESS_DECREASE,-2.0,6.0,0,12.0,5.3,6.0,1.0,7.3
86.06208,5.2407002,STRESS_DECREASE,-3.0,6.0,0,18.0,5.3,6.0,1.0,7.3
86.06208,5.031728,STRESS_DECREASE,-4.0,6.0,0,24.0,5.3,6.0,1.0,7.3
86.06208,-15.023071,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.3,6.0,1.0,7.3
86.06208,-12.436356,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.3,6.0,1.0,7.3
86.06208,-9.467539,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.3,6.0,1.0,7.3
86.06208,-8.545047,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.3,6.0,1.0,7.3
86.06208,-2.8293316,SCREEN_DECREASE,-1.0,7.3,0,7.3,5.3,6.0,1.0,7.3
86.06208,-2.3665423,SCREEN_DECREASE,-2.0,7.3,0,14.6,5.3,6.0,1.0,7.3
86.06208,-1.9387873,SCREEN_DECREASE,-3.0,7.3,0,21.9,5.3,6.0,1.0,7.3
86.06208,-1.486694,SCREEN_DECREASE,-4.0,7.3,0,29.2,5.3,6.0,1.0,7.3
84.500244,53.906494,SLEEP_INCREASE,0.5,6.4,1,3.2,6.4,3.0,0.0,2.3
84.500244,52.591732,SLEEP_INCREASE,1.0,6.4,1,6.4,6.4,3.0,0.0,2.3
84.500244,52.174778,SLEEP_INCREASE,1.5,6.4,1,9.600000000000001,6.4,3.0,0.0,2.3
84.500244,44.428017,SLEEP_INCREASE,2.0,6.4,1,12.8,6.4,3.0,0.0,2.3
84.500244,43.19995,SLEEP_INCREASE,2.5,6.4,1,16.0,6.4,3.0,0.0,2.3
84.500244,5.680941,STRESS_DECREASE,-1.0,3.0,0,3.0,6.4,3.0,0.0,2.3
84.500244,6.03731,STRESS_DECREASE,-2.0,3.0,0,6.0,6.4,3.0,0.0,2.3
84.500244,5.685119,STRESS_DECREASE,-3.0,3.0,0,9.0,6.4,3.0,0.0,2.3
84.500244,5.889492,STRESS_DECREASE,-4.0,3.0,0,12.0,6.4,3.0,0.0,2.3
84.500244,34.578194,EXERCISE_INCREASE,1.0,0.0,1,0.0,6.4,3.0,0.0,2.3
