original_score,modified_score,improvement,action_type,action_magnitude,action_description,original_sleep,original_stress,original_exercise,original_screen,modified_sleep,modified_stress,modified_exercise,modified_screen
27.584515,33.266727,5.682213,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.6,3.0,0.0,7.5,9.1,3.0,0.0,7.5
27.584515,34.149837,6.565323,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.6,3.0,0.0,7.5,9.6,3.0,0.0,7.5
27.584515,27.594097,0.0095825195,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.6,3.0,0.0,7.5,6.6,2.0,0.0,7.5
27.584515,27.59619,0.011674881,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.6,3.0,0.0,7.5,6.6,1.0,0.0,7.5
27.584515,27.59619,0.011674881,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.6,3.0,0.0,7.5,6.6,1.0,0.0,7.5
27.584515,27.59619,0.011674881,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.6,3.0,0.0,7.5,6.6,1.0,0.0,7.5
27.584515,27.59619,0.011674881,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.6,3.0,0.0,7.5,6.6,1.0,0.0,7.5
27.584515,27.63945,0.054935455,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.6,3.0,0.0,7.5,6.6,3.0,1.0,7.5
27.584515,27.745855,0.16134071,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.6,3.0,0.0,7.5,6.6,3.0,2.0,7.5
27.584515,27.802721,0.2182064,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.6,3.0,0.0,7.5,6.6,3.0,3.0,7.5
27.584515,27.802721,0.2182064,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.6,3.0,0.0,7.5,6.6,3.0,4.0,7.5
27.584515,27.609377,0.02486229,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.6,3.0,0.0,7.5,6.6,3.0,0.0,6.5
27.584515,27.608217,0.023702621,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.6,3.0,0.0,7.5,6.6,3.0,0.0,5.5
27.584515,27.662651,0.078136444,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.6,3.0,0.0,7.5,6.6,3.0,0.0,4.5
27.584515,27.68045,0.09593582,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.6,3.0,0.0,7.5,6.6,3.0,0.0,3.5
27.584515,27.60536,0.020845413,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.6,3.0,0.0,7.5,6.6,3.0,0.0,7.5
27.584515,27.60536,0.020845413,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.6,3.0,0.0,7.5,6.6,3.0,0.0,7.5
27.584515,27.60536,0.020845413,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.6,3.0,0.0,7.5,6.6,3.0,0.0,7.5
27.584515,27.60536,0.020845413,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.6,3.0,0.0,7.5,6.6,3.0,0.0,7.5
72.42665,72.68095,0.25429535,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.1,10.0,0.0,2.6,6.6,10.0,0.0,2.6
72.42665,72.694626,0.26797485,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.1,10.0,0.0,2.6,7.1,10.0,0.0,2.6
72.42665,72.54386,0.11721039,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.1,10.0,0.0,2.6,7.6,10.0,0.0,2.6
72.42665,72.54386,0.11721039,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.1,10.0,0.0,2.6,8.1,10.0,0.0,2.6
72.42665,72.55906,0.13240814,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.1,10.0,0.0,2.6,8.6,10.0,0.0,2.6
72.42665,72.57008,0.14343262,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.1,10.0,0.0,2.6,9.1,10.0,0.0,2.6
72.42665,71.52209,-0.9045639,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.1,10.0,0.0,2.6,6.1,9.0,0.0,2.6
72.42665,70.17788,-2.2487717,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.1,10.0,0.0,2.6,6.1,8.0,0.0,2.6
72.42665,69.739136,-2.6875153,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.1,10.0,0.0,2.6,6.1,7.0,0.0,2.6
72.42665,69.75591,-2.6707382,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.1,10.0,0.0,2.6,6.1,6.0,0.0,2.6
72.42665,69.78932,-2.637329,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.1,10.0,0.0,2.6,6.1,5.0,0.0,2.6
72.42665,75.39137,2.9647217,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.1,10.0,0.0,2.6,6.1,10.0,1.0,2.6
72.42665,75.22092,2.7942657,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.1,10.0,0.0,2.6,6.1,10.0,2.0,2.6
72.42665,75.29619,2.8695374,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.1,10.0,0.0,2.6,6.1,10.0,3.0,2.6
72.42665,75.29619,2.8695374,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.1,10.0,0.0,2.6,6.1,10.0,4.0,2.6
72.42665,72.7512,0.3245468,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.1,10.0,0.0,2.6,6.1,10.0,0.0,1.6
72.42665,72.95429,0.5276413,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.1,10.0,0.0,2.6,6.1,10.0,0.0,1.0
72.42665,72.95429,0.5276413,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.1,10.0,0.0,2.6,6.1,10.0,0.0,1.0
72.42665,72.95429,0.5276413,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.1,10.0,0.0,2.6,6.1,10.0,0.0,1.0
72.42665,73.69784,1.2711868,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.1,10.0,0.0,2.6,6.1,10.0,0.0,2.6
72.42665,73.69784,1.2711868,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.1,10.0,0.0,2.6,6.1,10.0,0.0,2.6
72.42665,73.69784,1.2711868,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.1,10.0,0.0,2.6,6.1,10.0,0.0,2.6
72.42665,73.69784,1.2711868,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.1,10.0,0.0,2.6,6.1,10.0,0.0,2.6
68.03341,68.44775,0.41433716,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.3,5.0,1.0,9.9,8.8,5.0,1.0,9.9
68.03341,68.46358,0.43016815,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.3,5.0,1.0,9.9,9.3,5.0,1.0,9.9
68.03341,68.54531,0.51190186,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.3,5.0,1.0,9.9,9.8,5.0,1.0,9.9
68.03341,68.63879,0.6053772,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.3,5.0,1.0,9.9,10.0,5.0,1.0,9.9
68.03341,68.63879,0.6053772,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.3,5.0,1.0,9.9,10.0,5.0,1.0,9.9
68.03341,68.63879,0.6053772,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.3,5.0,1.0,9.9,10.0,5.0,1.0,9.9
68.03341,68.03169,-0.0017166138,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.3,5.0,1.0,9.9,8.3,4.0,1.0,9.9
68.03341,68.03123,-0.0021820068,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.3,5.0,1.0,9.9,8.3,3.0,1.0,9.9
68.03341,68.0287,-0.0047073364,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.3,5.0,1.0,9.9,8.3,2.0,1.0,9.9
68.03341,68.08658,0.05316925,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.3,5.0,1.0,9.9,8.3,1.0,1.0,9.9
68.03341,68.08658,0.05316925,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.3,5.0,1.0,9.9,8.3,1.0,1.0,9.9
68.03341,67.98642,-0.04698944,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.3,5.0,1.0,9.9,8.3,5.0,2.0,9.9
68.03341,68.04932,0.015907288,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.3,5.0,1.0,9.9,8.3,5.0,3.0,9.9
68.03341,68.04932,0.015907288,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.3,5.0,1.0,9.9,8.3,5.0,4.0,9.9
68.03341,68.04932,0.015907288,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.3,5.0,1.0,9.9,8.3,5.0,5.0,9.9
68.03341,68.03994,0.0065307617,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.3,5.0,1.0,9.9,8.3,5.0,1.0,8.9
68.03341,68.04795,0.014541626,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.3,5.0,1.0,9.9,8.3,5.0,1.0,7.9
68.03341,68.07249,0.03907776,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.3,5.0,1.0,9.9,8.3,5.0,1.0,6.9
68.03341,67.993004,-0.040405273,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.3,5.0,1.0,9.9,8.3,5.0,1.0,5.9
68.03341,68.07642,0.043014526,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.3,5.0,1.0,9.9,8.3,5.0,1.0,9.9
68.03341,68.07642,0.043014526,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.3,5.0,1.0,9.9,8.3,5.0,1.0,9.9
68.03341,68.07642,0.043014526,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.3,5.0,1.0,9.9,8.3,5.0,1.0,9.9
68.03341,68.07642,0.043014526,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.3,5.0,1.0,9.9,8.3,5.0,1.0,9.9
58.390587,60.294945,1.9043579,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,5.0,6.0,1.0,4.0,5.5,6.0,1.0,4.0
58.390587,60.533993,2.143406,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,5.0,6.0,1.0,4.0,6.0,6.0,1.0,4.0
58.390587,61.78026,3.3896713,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,5.0,6.0,1.0,4.0,6.5,6.0,1.0,4.0
58.390587,62.101116,3.7105293,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,5.0,6.0,1.0,4.0,7.0,6.0,1.0,4.0
58.390587,62.84143,4.450844,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,5.0,6.0,1.0,4.0,7.5,6.0,1.0,4.0
58.390587,62.892082,4.5014954,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,5.0,6.0,1.0,4.0,8.0,6.0,1.0,4.0
58.390587,58.59394,0.20335388,STRESS_DECREASE,-1.0,Reduce stress by 1 points,5.0,6.0,1.0,4.0,5.0,5.0,1.0,4.0
58.390587,58.53723,0.14664459,STRESS_DECREASE,-2.0,Reduce stress by 2 points,5.0,6.0,1.0,4.0,5.0,4.0,1.0,4.0
58.390587,58.553505,0.16291809,STRESS_DECREASE,-3.0,Reduce stress by 3 points,5.0,6.0,1.0,4.0,5.0,3.0,1.0,4.0
58.390587,58.56598,0.17539215,STRESS_DECREASE,-4.0,Reduce stress by 4 points,5.0,6.0,1.0,4.0,5.0,2.0,1.0,4.0
58.390587,58.568886,0.17829895,STRESS_DECREASE,-5.0,Reduce stress by 5 points,5.0,6.0,1.0,4.0,5.0,1.0,1.0,4.0
58.390587,58.330765,-0.059822083,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,5.0,6.0,1.0,4.0,5.0,6.0,2.0,4.0
58.390587,58.290726,-0.099861145,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,5.0,6.0,1.0,4.0,5.0,6.0,3.0,4.0
58.390587,58.416576,0.025989532,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,5.0,6.0,1.0,4.0,5.0,6.0,4.0,4.0
58.390587,58.416576,0.025989532,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,5.0,6.0,1.0,4.0,5.0,6.0,5.0,4.0
58.390587,58.41429,0.023704529,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,5.0,6.0,1.0,4.0,5.0,6.0,1.0,3.0
58.390587,58.45433,0.06374359,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,5.0,6.0,1.0,4.0,5.0,6.0,1.0,2.0
58.390587,58.44021,0.049621582,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,5.0,6.0,1.0,4.0,5.0,6.0,1.0,1.0
58.390587,58.44021,0.049621582,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,5.0,6.0,1.0,4.0,5.0,6.0,1.0,1.0
58.390587,58.492325,0.101737976,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,5.0,6.0,1.0,4.0,5.0,6.0,1.0,4.0
58.390587,58.492325,0.101737976,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,5.0,6.0,1.0,4.0,5.0,6.0,1.0,4.0
58.390587,58.492325,0.101737976,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,5.0,6.0,1.0,4.0,5.0,6.0,1.0,4.0
58.390587,58.492325,0.101737976,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,5.0,6.0,1.0,4.0,5.0,6.0,1.0,4.0
84.97476,84.984375,0.009613037,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,4.1,5.0,0.0,5.8,4.6,5.0,0.0,5.8
84.97476,85.012085,0.037322998,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,4.1,5.0,0.0,5.8,5.1,5.0,0.0,5.8
84.97476,85.026726,0.051963806,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,4.1,5.0,0.0,5.8,5.6,5.0,0.0,5.8
84.97476,85.02716,0.05239868,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,4.1,5.0,0.0,5.8,6.1,5.0,0.0,5.8
84.97476,85.07554,0.10077667,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,4.1,5.0,0.0,5.8,6.6,5.0,0.0,5.8
84.97476,85.07957,0.10480499,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,4.1,5.0,0.0,5.8,7.1,5.0,0.0,5.8
84.97476,84.97705,0.0022888184,STRESS_DECREASE,-1.0,Reduce stress by 1 points,4.1,5.0,0.0,5.8,4.1,4.0,0.0,5.8
84.97476,84.97134,-0.0034255981,STRESS_DECREASE,-2.0,Reduce stress by 2 points,4.1,5.0,0.0,5.8,4.1,3.0,0.0,5.8
84.97476,85.00493,0.030166626,STRESS_DECREASE,-3.0,Reduce stress by 3 points,4.1,5.0,0.0,5.8,4.1,2.0,0.0,5.8
84.97476,85.05273,0.07796478,STRESS_DECREASE,-4.0,Reduce stress by 4 points,4.1,5.0,0.0,5.8,4.1,1.0,0.0,5.8
84.97476,85.05273,0.07796478,STRESS_DECREASE,-5.0,Reduce stress by 5 points,4.1,5.0,0.0,5.8,4.1,1.0,0.0,5.8
84.97476,85.31076,0.33599854,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,4.1,5.0,0.0,5.8,4.1,5.0,1.0,5.8
84.97476,84.96664,-0.008125305,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,4.1,5.0,0.0,5.8,4.1,5.0,2.0,5.8
84.97476,84.93589,-0.038871765,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,4.1,5.0,0.0,5.8,4.1,5.0,3.0,5.8
84.97476,84.918785,-0.055976868,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,4.1,5.0,0.0,5.8,4.1,5.0,4.0,5.8
84.97476,85.011215,0.036453247,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,4.1,5.0,0.0,5.8,4.1,5.0,0.0,4.8
84.97476,85.02231,0.047546387,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,4.1,5.0,0.0,5.8,4.1,5.0,0.0,3.8
84.97476,85.05382,0.079055786,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,4.1,5.0,0.0,5.8,4.1,5.0,0.0,2.8
84.97476,85.09234,0.1175766,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,4.1,5.0,0.0,5.8,4.1,5.0,0.0,1.7999999999999998
84.97476,84.97299,-0.0017700195,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,4.1,5.0,0.0,5.8,4.1,5.0,0.0,5.8
84.97476,84.97299,-0.0017700195,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,4.1,5.0,0.0,5.8,4.1,5.0,0.0,5.8
84.97476,84.97299,-0.0017700195,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,4.1,5.0,0.0,5.8,4.1,5.0,0.0,5.8
84.97476,84.97299,-0.0017700195,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,4.1,5.0,0.0,5.8,4.1,5.0,0.0,5.8
67.607666,67.51502,-0.09264374,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.6,1.0,0.0,3.6,7.1,1.0,0.0,3.6
67.607666,67.561874,-0.045791626,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.6,1.0,0.0,3.6,7.6,1.0,0.0,3.6
67.607666,67.71622,0.108551025,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.6,1.0,0.0,3.6,8.1,1.0,0.0,3.6
67.607666,68.0574,0.44973755,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.6,1.0,0.0,3.6,8.6,1.0,0.0,3.6
67.607666,68.05501,0.44734192,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.6,1.0,0.0,3.6,9.1,1.0,0.0,3.6
67.607666,68.145424,0.5377579,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.6,1.0,0.0,3.6,9.6,1.0,0.0,3.6
67.607666,67.607666,0.0,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.607666,0.0,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.607666,0.0,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.607666,0.0,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.607666,0.0,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.668175,0.060508728,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.6,1.0,0.0,3.6,6.6,1.0,1.0,3.6
67.607666,67.73886,0.13119507,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.6,1.0,0.0,3.6,6.6,1.0,2.0,3.6
67.607666,67.86916,0.2614975,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.6,1.0,0.0,3.6,6.6,1.0,3.0,3.6
67.607666,67.86916,0.2614975,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.6,1.0,0.0,3.6,6.6,1.0,4.0,3.6
67.607666,67.63809,0.030426025,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.6,1.0,0.0,3.6,6.6,1.0,0.0,2.6
67.607666,67.63933,0.031661987,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.6,1.0,0.0,3.6,6.6,1.0,0.0,1.6
67.607666,67.66328,0.055610657,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.6,1.0,0.0,3.6,6.6,1.0,0.0,1.0
67.607666,67.66328,0.055610657,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.6,1.0,0.0,3.6,6.6,1.0,0.0,1.0
67.607666,67.60844,0.00077056885,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.60844,0.00077056885,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.60844,0.00077056885,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
67.607666,67.60844,0.00077056885,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.6,1.0,0.0,3.6,6.6,1.0,0.0,3.6
17.737694,18.336752,0.59905815,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.0,6.0,0.0,4.2,6.5,6.0,0.0,4.2
17.737694,19.158493,1.4207993,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.0,6.0,0.0,4.2,7.0,6.0,0.0,4.2
17.737694,20.312386,2.5746918,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.0,6.0,0.0,4.2,7.5,6.0,0.0,4.2
17.737694,21.36743,3.629736,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.0,6.0,0.0,4.2,8.0,6.0,0.0,4.2
17.737694,22.088364,4.35067,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.0,6.0,0.0,4.2,8.5,6.0,0.0,4.2
17.737694,22.911474,5.1737804,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.0,6.0,0.0,4.2,9.0,6.0,0.0,4.2
17.737694,17.73412,-0.0035743713,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.0,6.0,0.0,4.2,6.0,5.0,0.0,4.2
17.737694,17.747766,0.010072708,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.0,6.0,0.0,4.2,6.0,4.0,0.0,4.2
17.737694,17.748495,0.010801315,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.0,6.0,0.0,4.2,6.0,3.0,0.0,4.2
17.737694,17.75425,0.016555786,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.0,6.0,0.0,4.2,6.0,2.0,0.0,4.2
17.737694,17.75412,0.016426086,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.0,6.0,0.0,4.2,6.0,1.0,0.0,4.2
17.737694,18.17531,0.43761635,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.0,6.0,0.0,4.2,6.0,6.0,1.0,4.2
17.737694,18.071293,0.3335991,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.0,6.0,0.0,4.2,6.0,6.0,2.0,4.2
17.737694,18.069714,0.3320198,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.0,6.0,0.0,4.2,6.0,6.0,3.0,4.2
17.737694,18.069714,0.3320198,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.0,6.0,0.0,4.2,6.0,6.0,4.0,4.2
17.737694,17.727098,-0.010595322,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.0,6.0,0.0,4.2,6.0,6.0,0.0,3.2
17.737694,17.729342,-0.00835228,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.0,6.0,0.0,4.2,6.0,6.0,0.0,2.2
17.737694,17.726177,-0.011516571,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.0,6.0,0.0,4.2,6.0,6.0,0.0,1.2000000000000002
17.737694,17.728914,-0.008779526,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.0,6.0,0.0,4.2,6.0,6.0,0.0,1.0
17.737694,17.848618,0.11092377,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.0,6.0,0.0,4.2,6.0,6.0,0.0,4.2
17.737694,17.848618,0.11092377,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.0,6.0,0.0,4.2,6.0,6.0,0.0,4.2
17.737694,17.848618,0.11092377,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.0,6.0,0.0,4.2,6.0,6.0,0.0,4.2
17.737694,17.848618,0.11092377,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.0,6.0,0.0,4.2,6.0,6.0,0.0,4.2
83.85837,83.966934,0.108566284,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,9.2,10.0,0.0,6.9,9.7,10.0,0.0,6.9
83.85837,84.28488,0.42651367,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,9.2,10.0,0.0,6.9,10.0,10.0,0.0,6.9
83.85837,84.28488,0.42651367,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,9.2,10.0,0.0,6.9,10.0,10.0,0.0,6.9
83.85837,84.28488,0.42651367,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,9.2,10.0,0.0,6.9,10.0,10.0,0.0,6.9
83.85837,84.28488,0.42651367,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,9.2,10.0,0.0,6.9,10.0,10.0,0.0,6.9
83.85837,84.28488,0.42651367,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,9.2,10.0,0.0,6.9,10.0,10.0,0.0,6.9
83.85837,83.206,-0.65236664,STRESS_DECREASE,-1.0,Reduce stress by 1 points,9.2,10.0,0.0,6.9,9.2,9.0,0.0,6.9
83.85837,82.80389,-1.0544815,STRESS_DECREASE,-2.0,Reduce stress by 2 points,9.2,10.0,0.0,6.9,9.2,8.0,0.0,6.9
83.85837,81.08711,-2.7712555,STRESS_DECREASE,-3.0,Reduce stress by 3 points,9.2,10.0,0.0,6.9,9.2,7.0,0.0,6.9
83.85837,81.12601,-2.7323608,STRESS_DECREASE,-4.0,Reduce stress by 4 points,9.2,10.0,0.0,6.9,9.2,6.0,0.0,6.9
83.85837,81.21462,-2.6437454,STRESS_DECREASE,-5.0,Reduce stress by 5 points,9.2,10.0,0.0,6.9,9.2,5.0,0.0,6.9
83.85837,85.22143,1.36306,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,9.2,10.0,0.0,6.9,9.2,10.0,1.0,6.9
83.85837,85.03819,1.1798248,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,9.2,10.0,0.0,6.9,9.2,10.0,2.0,6.9
83.85837,85.041504,1.183136,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,9.2,10.0,0.0,6.9,9.2,10.0,3.0,6.9
83.85837,85.041504,1.183136,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,9.2,10.0,0.0,6.9,9.2,10.0,4.0,6.9
83.85837,84.27939,0.4210205,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,9.2,10.0,0.0,6.9,9.2,10.0,0.0,5.9
83.85837,84.26269,0.40431976,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,9.2,10.0,0.0,6.9,9.2,10.0,0.0,4.9
83.85837,84.26154,0.40317535,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,9.2,10.0,0.0,6.9,9.2,10.0,0.0,3.9000000000000004
83.85837,84.54187,0.6835022,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,9.2,10.0,0.0,6.9,9.2,10.0,0.0,2.9000000000000004
83.85837,85.36889,1.5105209,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,9.2,10.0,0.0,6.9,9.2,10.0,0.0,6.9
83.85837,85.36889,1.5105209,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,9.2,10.0,0.0,6.9,9.2,10.0,0.0,6.9
